(1422,-0.610423)
(1423,-0.349097)
(1424,-0.0565585)
(1425,0.241003)
(1426,0.517038)
(1427,0.746912)
(1428,0.910045)
(1429,0.991898)
(1430,0.985141)
(1431,0.890392)
(1432,0.716092)
(1433,0.477845)
(1434,0.196887)
(1435,-0.101631)
(1436,-0.39107)
(1437,-0.645603)
(1438,-0.842442)
(1439,-0.964043)
(1440,-0.999519)
(1441,-0.945719)
(1442,-0.807428)
(1443,-0.597029)
(1444,-0.333274)
(1445,-0.0397757)
(1446,0.257275)
(1447,0.531372)
(1448,0.757978)
(1449,0.916893)
(1450,0.993892)
(1451,0.982116)
(1452,0.882604)
(1453,0.704263)
(1454,0.462991)
(1455,0.180386)
(1456,-0.118331)
(1457,-0.406507)
(1458,-0.658343)
(1459,-0.851392)
(1460,-0.968372)
(1461,-0.998857)
(1462,-0.940114)
(1463,-0.797402)
(1464,-0.583441)
(1465,-0.317386)
(1466,-0.0229817)
(1467,0.273505)
(1468,0.545531)
(1469,0.76885)
(1470,0.92347)
(1471,0.995606)
(1472,0.978808)
(1473,0.874581)
(1474,0.692214)
(1475,0.448033)
(1476,0.163834)
(1477,-0.135028)
(1478,-0.4218)
(1479,-0.670919)
(1480,-0.860085)
(1481,-0.972427)
(1482,-0.997911)
(1483,-0.934255)
(1484,-0.787132)
(1485,-0.569713)
(1486,-0.301408)
(1487,-0.00615067)
(1488,0.289627)
(1489,0.55956)
(1490,0.779485)
(1491,0.929786)
(1492,0.997041)
(1493,0.975229)
(1494,0.866295)
(1495,0.67999)
(1496,0.432949)
(1497,0.147206)
(1498,-0.151657)
(1499,-0.437002)
(1500,-0.683284)
(1501,-0.868535)
(1502,-0.976215)
(1503,-0.996685)
(1504,-0.92812)
(1505,-0.776658)
(1506,-0.555824)
(1507,-0.285316)
(1508,0.0106516)
(1509,0.305697)
(1510,0.573407)
(1511,0.7899)
(1512,0.93585)
(1513,0.998192)
(1514,0.971368)
(1515,0.85778)
(1516,0.667575)
(1517,0.417715)
(1518,0.130567)
(1519,-0.168273)
(1520,-0.452053)
(1521,-0.695455)
(1522,-0.876754)
(1523,-0.97972)
(1524,-0.995174)
(1525,-0.921734)
(1526,-0.765964)
(1527,-0.541753)
(1528,-0.269172)
(1529,0.0274813)
(1530,0.321651)
(1531,0.587091)
(1532,0.80011)
(1533,0.941639)
(1534,0.999062)
(1535,0.967239)
(1536,0.849022)
(1537,0.654948)
(1538,0.40239)
(1539,0.11386)
(1540,-0.184811)
(1541,-0.466976)
(1542,-0.707452)
(1543,-0.884711)
(1544,-0.982954)
(1545,-0.993385)
(1546,-0.915088)
(1547,-0.755034)
(1548,-0.527554)
(1549,-0.252923)
(1550,0.0442728)
(1551,0.337514)
(1552,0.600634)
(1553,0.810076)
(1554,0.947172)
(1555,0.999649)
(1556,0.962837)
(1557,0.840009)
(1558,0.642159)
(1559,0.386924)
(1560,0.0971519)
(1561,-0.201298)
(1562,-0.481794)
(1563,-0.719227)
(1564,-0.892432)
(1565,-0.985904)
(1566,-0.991316)
(1567,-0.90817)
(1568,-0.743911)
(1569,-0.51318)
(1570,-0.236632)
(1571,0.0610518)
(1572,0.353311)
(1573,0.613982)
(1574,0.81983)
(1575,0.952427)
(1576,0.999953)
(1577,0.958155)
(1578,0.830774)
(1579,0.629165)
(1580,0.371376)
(1581,0.080416)
(1582,-0.217757)
(1583,-0.496449)
(1584,-0.730819)
(1585,-0.899887)
(1586,-0.988576)
(1587,-0.988962)
(1588,-0.901009)
(1589,-0.732557)
(1590,-0.498687)
(1591,-0.220274)
(1592,0.0778439)
(1593,0.368979)
(1594,0.627181)
(1595,0.829335)
(1596,0.957413)
(1597,0.999975)
(1598,0.95321)
(1599,0.821287)
(1600,0.616017)
(1601,0.355724)
(1602,0.0636269)
(1603,-0.234124)
(1604,-0.51099)
(1605,-0.742185)
(1606,-0.907087)
(1607,-0.990973)
(1608,-0.986333)
(1609,-0.893579)
(1610,-0.721017)
(1611,-0.484053)
(1612,-0.203824)
(1613,0.0945836)
(1614,0.384571)
(1615,0.640179)
(1616,0.838606)
(1617,0.962137)
(1618,0.999714)
(1619,0.947986)
(1620,0.811586)
(1621,0.602695)
(1622,0.339942)
(1623,0.0468503)
(1624,-0.250456)
(1625,-0.52536)
(1626,-0.75334)
(1627,-0.914044)
(1628,-0.993086)
(1629,-0.983419)
(1630,-0.885911)
(1631,-0.709273)
(1632,-0.469256)
(1633,-0.187346)
(1634,0.111327)
(1635,0.400027)
(1636,0.652996)
(1637,0.847656)
(1638,0.966581)
(1639,0.999169)
(1640,0.942504)
(1641,0.801655)
(1642,0.589177)
(1643,0.324093)
(1644,0.0300299)
(1645,-0.266686)
(1646,-0.539583)
(1647,-0.764303)
(1648,-0.92073)
(1649,-0.994921)
(1650,-0.980234)
(1651,-0.877992)
(1652,-0.697307)
(1653,-0.454353)
(1654,-0.170786)
(1655,0.128009)
(1656,0.415369)
(1657,0.665652)
(1658,0.856451)
(1659,0.970759)
(1660,0.998344)
(1661,0.936756)
(1662,0.791479)
(1663,0.575518)
(1664,0.308123)
(1665,0.0132315)
(1666,-0.282842)
(1667,-0.553678)
(1668,-0.77503)
(1669,-0.927168)
(1670,-0.996472)
(1671,-0.976771)
(1672,-0.869811)
(1673,-0.685165)
(1674,-0.439294)
(1675,-0.154207)
(1676,0.144654)
(1677,0.430622)
(1678,0.678096)
(1679,0.865019)
(1680,0.974655)
(1681,0.997236)
(1682,0.930733)
(1683,0.781099)
(1684,0.561672)
(1685,0.292096)
(1686,-0.00357056)
(1687,-0.298947)
(1688,-0.567591)
(1689,-0.785556)
(1690,-0.933331)
(1691,-0.997741)
(1692,-0.973026)
(1693,-0.861398)
(1694,-0.672808)
(1695,-0.424138)
(1696,-0.137584)
(1697,0.161289)
(1698,0.445725)
(1699,0.690371)
(1700,0.873327)
(1701,0.978277)
(1702,0.995844)
(1703,0.924457)
(1704,0.770478)
(1705,0.547691)
(1706,0.275985)
(1707,-0.0203716)
(1708,-0.314967)
(1709,-0.581369)
(1710,-0.795842)
(1711,-0.939232)
(1712,-0.998729)
(1713,-0.969005)
(1714,-0.852727)
(1715,-0.660283)
(1716,-0.408863)
(1717,-0.120923)
(1718,0.177878)
(1719,0.46073)
(1720,0.702429)
(1721,0.881388)
(1722,0.981622)
(1723,0.99417)
(1724,0.917908)
(1725,0.759659)
(1726,0.533556)
(1727,0.259797)
(1728,-0.037228)
(1729,-0.330869)
(1730,-0.594957)
(1731,-0.805903)
(1732,-0.944867)
(1733,-0.999437)
(1734,-0.964718)
(1735,-0.84383)
(1736,-0.647571)
(1737,-0.393472)
(1738,-0.104167)
(1739,0.194386)
(1740,0.475577)
(1741,0.714289)
(1742,0.889201)
(1743,0.9847)
(1744,0.992218)
(1745,0.911112)
(1746,0.748625)
(1747,0.519271)
(1748,0.243477)
(1749,-0.0540128)
(1750,-0.346678)
(1751,-0.608378)
(1752,-0.815737)
(1753,-0.950254)
(1754,-0.99986)
(1755,-0.960158)
(1756,-0.834695)
(1757,-0.634677)
(1758,-0.377913)
(1759,-0.0874418)
(1760,0.21084)
(1761,0.49029)
(1762,0.725947)
(1763,0.896789)
(1764,0.987489)
(1765,0.989986)
(1766,0.904058)
(1767,0.73738)
(1768,0.504786)
(1769,0.227146)
(1770,-0.0707823)
(1771,-0.362389)
(1772,-0.621626)
(1773,-0.825375)
(1774,-0.955353)
(1775,-1)
(1776,-0.955327)
(1777,-0.825324)
(1778,-0.621555)
(1779,-0.362304)
(1780,-0.0706921)
(1781,0.227234)
(1782,0.504864)
(1783,0.737441)
(1784,0.904097)
(1785,0.989999)
(1786,0.987475)
(1787,0.896749)
(1788,0.725884)
(1789,0.490211)
(1790,0.210752)
(1791,-0.0875319)
(1792,-0.377997)
(1793,-0.634747)
(1794,-0.834744)
(1795,-0.960183)
(1796,-0.999858)
(1797,-0.950226)
(1798,-0.815685)
(1799,-0.608306)
(1800,-0.346593)
(1801,-0.0539225)
(1802,0.243564)
(1803,0.519348)
(1804,0.748685)
(1805,0.911149)
(1806,0.992229)
(1807,0.984684)
(1808,0.889159)
(1809,0.714225)
(1810,0.475497)
(1811,0.194298)
(1812,-0.104257)
(1813,-0.393555)
(1814,-0.64764)
(1815,-0.843878)
(1816,-0.964741)
(1817,-0.999434)
(1818,-0.944837)
(1819,-0.80585)
(1820,-0.594884)
(1821,-0.330784)
(1822,-0.0371376)
(1823,0.259885)
(1824,0.533633)
(1825,0.759717)
(1826,0.917944)
(1827,0.99418)
(1828,0.981604)
(1829,0.881345)
(1830,0.702365)
(1831,0.460649)
(1832,0.177789)
(1833,-0.121013)
(1834,-0.408945)
(1835,-0.660351)
(1836,-0.852774)
(1837,-0.969027)
(1838,-0.998724)
(1839,-0.939201)
(1840,-0.795788)
(1841,-0.581295)
(1842,-0.314881)
(1843,-0.0202812)
(1844,0.276072)
(1845,0.547767)
(1846,0.770535)
(1847,0.92448)
(1848,0.995855)
(1849,0.978258)
(1850,0.873283)
(1851,0.690306)
(1852,0.445671)
(1853,0.161169)
(1854,-0.137674)
(1855,-0.42422)
(1856,-0.672875)
(1857,-0.861429)
(1858,-0.973054)
(1859,-0.997735)
(1860,-0.933299)
(1861,-0.785501)
(1862,-0.567541)
(1863,-0.298831)
(1864,-0.00348012)
(1865,0.292182)
(1866,0.561747)
(1867,0.781136)
(1868,0.930777)
(1869,0.997243)
(1870,0.974635)
(1871,0.864973)
(1872,0.678052)
(1873,0.430513)
(1874,0.144564)
(1875,-0.154296)
(1876,-0.439375)
(1877,-0.685209)
(1878,-0.86987)
(1879,-0.976791)
(1880,-0.996464)
(1881,-0.927134)
(1882,-0.774992)
(1883,-0.553577)
(1884,-0.282755)
(1885,0.013322)
(1886,0.308209)
(1887,0.575567)
(1888,0.791553)
(1889,0.936788)
(1890,0.998349)
(1891,0.970737)
(1892,0.85642)
(1893,0.665561)
(1894,0.415287)
(1895,0.127919)
(1896,-0.170875)
(1897,-0.454406)
(1898,-0.697393)
(1899,-0.878035)
(1900,-0.980252)
(1901,-0.994912)
(1902,-0.920707)
(1903,-0.764225)
(1904,-0.539506)
(1905,-0.266599)
(1906,0.0301203)
(1907,0.32415)
(1908,0.589275)
(1909,0.801709)
(1910,0.942535)
(1911,0.999173)
(1912,0.966565)
(1913,0.847592)
(1914,0.652928)
(1915,0.399944)
(1916,0.111237)
(1917,-0.187405)
(1918,-0.469363)
(1919,-0.709337)
(1920,-0.885953)
(1921,-0.983436)
(1922,-0.993079)
(1923,-0.913995)
(1924,-0.753281)
(1925,-0.525284)
(1926,-0.250368)
(1927,0.0469101)
(1928,0.340056)
(1929,0.602767)
(1930,0.811639)
(1931,0.948015)
(1932,0.999715)
(1933,0.962104)
(1934,0.838557)
(1935,0.64011)
(1936,0.384488)
(1937,0.094524)
(1938,-0.203943)
(1939,-0.484132)
(1940,-0.721079)
(1941,-0.89362)
(1942,-0.986342)
(1943,-0.990957)
(1944,-0.907049)
(1945,-0.742124)
(1946,-0.510912)
(1947,-0.234066)
(1948,0.0637476)
(1949,0.355808)
(1950,0.616088)
(1951,0.821339)
(1952,0.953228)
(1953,0.999975)
(1954,0.957387)
(1955,0.829285)
(1956,0.627111)
(1957,0.368924)
(1958,0.0777233)
(1959,-0.220362)
(1960,-0.498765)
(1961,-0.732619)
(1962,-0.901035)
(1963,-0.98898)
(1964,-0.988562)
(1965,-0.899847)
(1966,-0.730758)
(1967,-0.496397)
(1968,-0.217639)
(1969,0.0805061)
(1970,0.37146)
(1971,0.629235)
(1972,0.830807)
(1973,0.958189)
(1974,0.999952)
(1975,0.952399)
(1976,0.819778)
(1977,0.613935)
(1978,0.353198)
(1979,0.0609615)
(1980,-0.23672)
(1981,-0.513258)
(1982,-0.743951)
(1983,-0.908221)
(1984,-0.991328)
(1985,-0.985889)
(1986,-0.892391)
(1987,-0.719185)
(1988,-0.481688)
(1989,-0.201209)
(1990,0.0972419)
(1991,0.387007)
(1992,0.642205)
(1993,0.840074)
(1994,0.962862)
(1995,0.999646)
(1996,0.947143)
(1997,0.810041)
(1998,0.600537)
(1999,0.337429)
(2000,0.0441824)
(2001,-0.253011)
(2002,-0.527605)
(2003,-0.755114)
(2004,-0.915124)
(2005,-0.993396)
(2006,-0.982937)
(2007,-0.884683)
(2008,-0.707366)
(2009,-0.466896)
(2010,-0.184722)
(2011,0.11395)
(2012,0.402445)
(2013,0.65504)
(2014,0.84907)
(2015,0.967262)
(2016,0.999058)
(2017,0.941619)
(2018,0.800038)
(2019,0.587018)
(2020,0.321565)
(2021,0.0273909)
(2022,-0.26923)
(2023,-0.541855)
(2024,-0.766022)
(2025,-0.921769)
(2026,-0.995183)
(2027,-0.979708)
(2028,-0.876696)
(2029,-0.69539)
(2030,-0.451972)
(2031,-0.168184)
(2032,0.130626)
(2033,0.417825)
(2034,0.667642)
(2035,0.857826)
(2036,0.971389)
(2037,0.998188)
(2038,0.935808)
(2039,0.789844)
(2040,0.573332)
(2041,0.305611)
(2042,0.0105917)
(2043,-0.285432)
(2044,-0.5559)
(2045,-0.776714)
(2046,-0.928153)
(2047,-0.99669)
(2048,-0.976189)
(2049,-0.86849)
(2050,-0.683218)
(2051,-0.436921)
(2052,-0.151598)
(2053,0.147326)
(2054,0.43303)
(2055,0.680057)
(2056,0.86634)
(2057,0.975243)
(2058,0.997032)
(2059,0.929753)
(2060,0.779428)
(2061,0.559486)
(2062,0.28957)
(2063,-0.00627162)
(2064,-0.301494)
(2065,-0.569788)
(2066,-0.787187)
(2067,-0.934276)
(2068,-0.997919)
(2069,-0.972406)
(2070,-0.860039)
(2071,-0.670852)
(2072,-0.421746)
(2073,-0.134908)
(2074,0.163924)
(2075,0.448114)
(2076,0.692279)
(2077,0.87461)
(2078,0.978833)
(2079,0.995597)
(2080,0.923435)
(2081,0.768792)
(2082,0.545481)
(2083,0.273388)
(2084,-0.0230721)
(2085,-0.317472)
(2086,-0.583515)
(2087,-0.797438)
(2088,-0.940156)
(2089,-0.998861)
(2090,-0.968349)
(2091,-0.851345)
(2092,-0.658298)
(2093,-0.406396)
(2094,-0.118241)
(2095,0.180475)
(2096,0.463071)
(2097,0.704306)
(2098,0.882661)
(2099,0.982133)
(2100,0.993882)
(2101,0.916857)
(2102,0.757939)
(2103,0.53127)
(2104,0.257188)
(2105,-0.0398661)
(2106,-0.333359)
(2107,-0.597077)
(2108,-0.8075)
(2109,-0.945748)
(2110,-0.999522)
(2111,-0.964019)
(2112,-0.84241)
(2113,-0.645511)
(2114,-0.390987)
(2115,-0.101541)
(2116,0.196975)
(2117,0.477897)
(2118,0.716177)
(2119,0.890433)
(2120,0.985157)
(2121,0.991886)
(2122,0.91002)
(2123,0.746831)
(2124,0.516961)
(2125,0.240915)
(2126,-0.0566488)
(2127,-0.349153)
(2128,-0.610519)
(2129,-0.817297)
(2130,-0.951073)
(2131,-0.9999)
(2132,-0.959417)
(2133,-0.833204)
(2134,-0.632587)
(2135,-0.375468)
(2136,-0.0848115)
(2137,0.21342)
(2138,0.492642)
(2139,0.727802)
(2140,0.897954)
(2141,0.987902)
(2142,0.98961)
(2143,0.9029)
(2144,0.735552)
(2145,0.502505)
(2146,0.224574)
(2147,-0.0734155)
(2148,-0.364905)
(2149,-0.62374)
(2150,-0.826863)
(2151,-0.95613)
(2152,-0.999996)
(2153,-0.954525)
(2154,-0.823796)
(2155,-0.619485)
(2156,-0.359842)
(2157,-0.0680584)
(2158,0.229864)
(2159,0.507194)
(2160,0.739221)
(2161,0.905222)
(2162,0.990368)
(2163,0.987045)
(2164,0.895551)
(2165,0.724066)
(2166,0.487908)
(2167,0.20817)
(2168,-0.0902223)
(2169,-0.380496)
(2170,-0.636784)
(2171,-0.836195)
(2172,-0.960917)
(2173,-0.999809)
(2174,-0.949381)
(2175,-0.814155)
(2176,-0.606208)
(2177,-0.344115)
(2178,-0.0512251)
(2179,0.246183)
(2180,0.521602)
(2181,0.750432)
(2182,0.912234)
(2183,0.992562)
(2184,0.98421)
(2185,0.887948)
(2186,0.712375)
(2187,0.473173)
(2188,0.191647)
(2189,-0.106943)
(2190,-0.395981)
(2191,-0.649649)
(2192,-0.845292)
(2193,-0.965449)
(2194,-0.999339)
(2195,-0.943969)
(2196,-0.804284)
(2197,-0.59276)
(2198,-0.328233)
(2199,-0.0344382)
(2200,0.262433)
(2201,0.535864)
(2202,0.761431)
(2203,0.919012)
(2204,0.994467)
(2205,0.981097)
(2206,0.880095)
(2207,0.700483)
(2208,0.45825)
(2209,0.17513)
(2210,-0.123633)
(2211,-0.411353)
(2212,-0.662331)
(2213,-0.854181)
(2214,-0.969691)
(2215,-0.998588)
(2216,-0.938291)
(2217,-0.794186)
(2218,-0.579095)
(2219,-0.312316)
(2220,-0.0176416)
(2221,0.278609)
(2222,0.549974)
(2223,0.772254)
(2224,0.925506)
(2225,0.996092)
(2226,0.977707)
(2227,0.871993)
(2228,0.688349)
(2229,0.443252)
(2230,0.158563)
(2231,-0.140288)
(2232,-0.426609)
(2233,-0.67487)
(2234,-0.862797)
(2235,-0.973659)
(2236,-0.997554)
(2237,-0.932348)
(2238,-0.783826)
(2239,-0.565315)
(2240,-0.296311)
(2241,-0.000840075)
(2242,0.294706)
(2243,0.563979)
(2244,0.78282)
(2245,0.931739)
(2246,0.997435)
(2247,0.974041)
(2248,0.863615)
(2249,0.676064)
(2250,0.428128)
(2251,0.141952)
(2252,-0.156904)
(2253,-0.4418)
(2254,-0.687174)
(2255,-0.87117)
(2256,-0.977353)
(2257,-0.996239)
(2258,-0.926118)
(2259,-0.773282)
(2260,-0.551376)
(2261,-0.280222)
(2262,0.0159617)
(2263,0.310778)
(2264,0.577774)
(2265,0.793164)
(2266,0.937708)
(2267,0.998497)
(2268,0.970085)
(2269,0.855022)
(2270,0.663589)
(2271,0.412884)
(2272,0.1253)
(2273,-0.173536)
(2274,-0.45681)
(2275,-0.699283)
(2276,-0.879296)
(2277,-0.98077)
(2278,-0.994636)
(2279,-0.919649)
(2280,-0.762519)
(2281,-0.537282)
(2282,-0.264054)
(2283,0.03282)
(2284,0.326704)
(2285,0.591406)
(2286,0.803284)
(2287,0.943413)
(2288,0.999279)
(2289,0.965869)
(2290,0.846188)
(2291,0.650926)
(2292,0.397523)
(2293,0.108552)
(2294,-0.190058)
(2295,-0.471692)
(2296,-0.711195)
(2297,-0.887174)
(2298,-0.983922)
(2299,-0.992758)
(2300,-0.912921)
(2301,-0.751542)
(2302,-0.523035)
(2303,-0.247752)
(2304,0.049608)
(2305,0.342537)
(2306,0.604871)
(2307,0.813178)
(2308,0.948871)
(2309,0.999776)
(2310,0.961381)
(2311,0.837115)
(2312,0.638079)
(2313,0.381993)
(2314,0.0918347)
(2315,-0.206526)
(2316,-0.486441)
(2317,-0.722906)
(2318,-0.894829)
(2319,-0.986784)
(2320,-0.990599)
(2321,-0.905934)
(2322,-0.740352)
(2323,-0.508589)
(2324,-0.231439)
(2325,0.0663821)
(2326,0.358274)
(2327,0.618165)
(2328,0.822877)
(2329,0.954041)
(2330,0.99999)
(2331,0.956621)
(2332,0.827806)
(2333,0.625005)
(2334,0.366412)
(2335,0.075091)
(2336,-0.222937)
(2337,-0.501052)
(2338,-0.734455)
(2339,-0.902203)
(2340,-0.989367)
(2341,-0.988161)
(2342,-0.898692)
(2343,-0.728911)
(2344,-0.49405)
(2345,-0.215061)
(2346,0.0831373)
(2347,0.37391)
(2348,0.631332)
(2349,0.832308)
(2350,0.958941)
(2351,0.999923)
(2352,0.951591)
(2353,0.818228)
(2354,0.611801)
(2355,0.350727)
(2356,0.0583261)
(2357,-0.239284)
(2358,-0.515574)
(2359,-0.745754)
(2360,-0.909323)
(2361,-0.991671)
(2362,-0.985444)
(2363,-0.891169)
(2364,-0.717306)
(2365,-0.479373)
(2366,-0.198622)
(2367,0.0998691)
(2368,0.389496)
(2369,0.644273)
(2370,0.841504)
(2371,0.963571)
(2372,0.999573)
(2373,0.946273)
(2374,0.808454)
(2375,0.598424)
(2376,0.334943)
(2377,0.0415448)
(2378,-0.255623)
(2379,-0.529898)
(2380,-0.756842)
(2381,-0.916185)
(2382,-0.993695)
(2383,-0.982437)
(2384,-0.883421)
(2385,-0.705498)
(2386,-0.46456)
(2387,-0.182127)
(2388,0.116633)
(2389,0.404916)
(2390,0.657032)
(2391,0.850462)
(2392,0.967929)
(2393,0.998937)
(2394,0.940706)
(2395,0.798451)
(2396,0.584878)
(2397,0.319064)
(2398,0.0246907)
(2399,-0.27183)
(2400,-0.544072)
(2401,-0.767717)
(2402,-0.922789)
(2403,-0.995444)
(2404,-0.979163)
(2405,-0.875423)
(2406,-0.69349)
(2407,-0.449615)
(2408,-0.165521)
(2409,0.133304)
(2410,0.420222)
(2411,0.669605)
(2412,0.85918)
(2413,0.972027)
(2414,0.998022)
(2415,0.934874)
(2416,0.788222)
(2417,0.571167)
(2418,0.303038)
(2419,0.00789069)
(2420,-0.287961)
(2421,-0.558092)
(2422,-0.778375)
(2423,-0.929155)
(2424,-0.996906)
(2425,-0.975613)
(2426,-0.867178)
(2427,-0.681288)
(2428,-0.434489)
(2429,-0.148927)
(2430,0.149937)
(2431,0.435409)
(2432,0.68199)
(2433,0.867686)
(2434,0.975836)
(2435,0.996825)
(2436,0.928777)
(2437,0.777772)
(2438,0.557245)
(2439,0.286983)
(2440,-0.0089116)
(2441,-0.30401)
(2442,-0.571955)
(2443,-0.78885)
(2444,-0.935236)
(2445,-0.998086)
(2446,-0.971787)
(2447,-0.858689)
(2448,-0.668847)
(2449,-0.419295)
(2450,-0.132292)
(2451,0.166527)
(2452,0.450473)
(2453,0.694226)
(2454,0.875916)
(2455,0.97937)
(2456,0.995346)
(2457,0.922419)
(2458,0.767062)
(2459,0.543215)
(2460,0.270848)
(2461,-0.0257114)
(2462,-0.319974)
(2463,-0.585706)
(2464,-0.799065)
(2465,-0.941052)
(2466,-0.998984)
(2467,-0.967687)
(2468,-0.849924)
(2469,-0.656262)
(2470,-0.403982)
(2471,-0.115619)
(2472,0.183071)
(2473,0.465463)
(2474,0.706221)
(2475,0.883899)
(2476,0.982627)
(2477,0.993587)
(2478,0.915776)
(2479,0.756174)
(2480,0.529032)
(2481,0.254636)
(2482,-0.0425039)
(2483,-0.335905)
(2484,-0.599241)
(2485,-0.809054)
(2486,-0.946602)
(2487,-0.9996)
(2488,-0.963297)
(2489,-0.840952)
(2490,-0.643492)
(2491,-0.388556)
(2492,-0.098914)
(2493,0.199623)
(2494,0.480268)
(2495,0.718017)
(2496,0.891632)
(2497,0.985606)
(2498,0.991539)
(2499,0.908897)
(2500,0.745073)
(2501,0.514699)
(2502,0.238352)
(2503,-0.0593453)
(2504,-0.351683)
(2505,-0.612608)
(2506,-0.818815)
(2507,-0.951886)
(2508,-0.999935)
(2509,-0.958651)
(2510,-0.831741)
(2511,-0.63054)
(2512,-0.373019)
(2513,-0.0821199)
(2514,0.216058)
(2515,0.494938)
(2516,0.72961)
(2517,0.899113)
(2518,0.988317)
(2519,0.989218)
(2520,0.901762)
(2521,0.733761)
(2522,0.500221)
(2523,0.221941)
(2524,-0.076109)
(2525,-0.367361)
(2526,-0.625801)
(2527,-0.828344)
(2528,-0.956918)
(2529,-0.999986)
(2530,-0.953735)
(2531,-0.822296)
(2532,-0.61741)
(2533,-0.357321)
(2534,-0.0653633)
(2535,0.232432)
(2536,0.509467)
(2537,0.740997)
(2538,0.906366)
(2539,0.990738)
(2540,0.986618)
(2541,0.894373)
(2542,0.722243)
(2543,0.485548)
(2544,0.205527)
(2545,-0.0928512)
(2546,-0.382936)
(2547,-0.638818)
(2548,-0.837674)
(2549,-0.961661)
(2550,-0.999754)
(2551,-0.948548)
(2552,-0.812619)
(2553,-0.604058)
(2554,-0.341578)
(2555,-0.0485883)
(2556,0.248741)
(2557,0.523853)
(2558,0.752215)
(2559,0.913337)
(2560,0.99288)
(2561,0.983739)
(2562,0.886731)
(2563,0.710477)
(2564,0.470792)
(2565,0.189055)
(2566,-0.109567)
(2567,-0.398403)
(2568,-0.6517)
(2569,-0.846732)
(2570,-0.966133)
(2571,-0.99924)
(2572,-0.943095)
(2573,-0.802676)
(2574,-0.590583)
(2575,-0.325739)
(2576,-0.0317996)
(2577,0.26498)
(2578,0.538142)
(2579,0.76318)
(2580,0.92005)
(2581,0.994741)
(2582,0.980582)
(2583,0.878809)
(2584,0.698553)
(2585,0.455902)
(2586,0.17253)
(2587,-0.126252)
(2588,-0.413813)
(2589,-0.664352)
(2590,-0.855551)
(2591,-0.970333)
(2592,-0.998444)
(2593,-0.937353)
(2594,-0.792542)
(2595,-0.576941)
(2596,-0.309807)
(2597,-0.0150019)
(2598,0.281202)
(2599,0.552228)
(2600,0.773929)
(2601,0.926503)
(2602,0.996322)
(2603,0.977136)
(2604,0.870668)
(2605,0.686432)
(2606,0.440884)
(2607,0.155956)
(2608,-0.142962)
(2609,-0.429051)
(2610,-0.676816)
(2611,-0.864129)
(2612,-0.974258)
(2613,-0.997362)
(2614,-0.931368)
(2615,-0.782184)
(2616,-0.563136)
(2617,-0.293788)
(2618,0.00186102)
(2619,0.297286)
(2620,0.566157)
(2621,0.78446)
(2622,0.932694)
(2623,0.997625)
(2624,0.973426)
(2625,0.862281)
(2626,0.674117)
(2627,0.425741)
(2628,0.139277)
(2629,-0.159571)
(2630,-0.444167)
(2631,-0.689089)
(2632,-0.872463)
(2633,-0.977921)
(2634,-0.996001)
(2635,-0.925119)
(2636,-0.771605)
(2637,-0.549172)
(2638,-0.277628)
(2639,0.0186624)
(2640,0.313286)
(2641,0.579927)
(2642,0.794769)
(2643,0.938643)
(2644,0.998641)
(2645,0.969441)
(2646,0.85365)
(2647,0.661611)
(2648,0.410422)
(2649,0.12262)
(2650,-0.176135)
(2651,-0.459157)
(2652,-0.701168)
(2653,-0.880579)
(2654,-0.981294)
(2655,-0.994359)
(2656,-0.918609)
(2657,-0.760809)
(2658,-0.535002)
(2659,-0.261448)
(2660,0.0354586)
(2661,0.329198)
(2662,0.593533)
(2663,0.80489)
(2664,0.944306)
(2665,0.999376)
(2666,0.965182)
(2667,0.844778)
(2668,0.648873)
(2669,0.395043)
(2670,0.105928)
(2671,-0.192649)
(2672,-0.474018)
(2673,-0.713091)
(2674,-0.888417)
(2675,-0.98439)
(2676,-0.992437)
(2677,-0.91184)
(2678,-0.749757)
(2679,-0.520731)
(2680,-0.245194)
(2681,0.0522447)
(2682,0.345016)
(2683,0.60702)
(2684,0.814747)
(2685,0.949701)
(2686,0.999828)
(2687,0.960651)
(2688,0.835635)
(2689,0.635997)
(2690,0.379552)
(2691,0.0892054)
(2692,-0.209109)
(2693,-0.488799)
(2694,-0.72477)
(2695,-0.896004)
(2696,-0.987208)
(2697,-0.990234)
(2698,-0.904787)
(2699,-0.738533)
(2700,-0.506314)
(2701,-0.22887)
(2702,0.0690161)
(2703,0.360795)
(2704,0.620286)
(2705,0.824374)
(2706,0.954829)
(2707,0.999999)
(2708,0.955831)
(2709,0.826288)
(2710,0.622941)
(2711,0.363954)
(2712,0.0724581)
(2713,-0.225569)
(2714,-0.503388)
(2715,-0.736244)
(2716,-0.903339)
(2717,-0.989748)
(2718,-0.987743)
(2719,-0.897504)
(2720,-0.727101)
(2721,-0.491753)
(2722,-0.212482)
(2723,0.0858288)
(2724,0.376414)
(2725,0.633378)
(2726,0.833768)
(2727,0.959687)
(2728,0.999885)
(2729,0.950757)
(2730,0.816708)
(2731,0.60971)
(2732,0.348253)
(2733,0.0556294)
(2734,-0.241906)
(2735,-0.517834)
(2736,-0.74751)
(2737,-0.910418)
(2738,-0.992015)
(2739,-0.984981)
(2740,-0.889968)
(2741,-0.715464)
(2742,-0.477054)
(2743,-0.195974)
(2744,0.102556)
(2745,0.391927)
(2746,0.64629)
(2747,0.842927)
